CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,TOTAL_VISIT,TOTAL_SPEND,AVG_SPEND,LAST_VISIT,AVG_VISIT_PER_MONTH,AGE,PROB_WEEKEND,PROB_WEEKDAY,PROB_MORNING,PROB_AFTERNOON,PROB_EVENING,PROB_BAS_L,PROB_BAS_M,PROB_BAS_S,PROB_BAS_TYPE_FULL,PROB_BAS_TYPE_SMALL,PROB_BAS_TYPE_TOPUP,PROB_BAS_PRICE_LA,PROB_BAS_PRICE_MM,PROB_BAS_PRICE_UM,PROB_BAS_DOMI_FRESH,PROB_BAS_DOMI_GROCERY,PROB_BAS_DOMI_MIXED,PROB_BAS_DOMI_NONFOOD,CUS_PRICE_LA,CUS_PRICE_MM,CUS_PRICE_UM,CUS_LIFE_OA,CUS_LIFE_OF,CUS_LIFE_OT,CUS_LIFE_PE,CUS_LIFE_YA,CUS_LIFE_YF
CUST0000209644,MM,OT,1,2.83,2.83,8,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000264096,MM,OT,1,24.919999999999998,24.92,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000979178,UM,OT,1,1.52,1.52,20,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
CUST0000556703,LA,OT,1,0.97,0.97,9,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000251779,MM,OT,1,2.0599999999999996,2.06,7,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST0000889939,MM,OT,1,4.74,4.74,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000608620,MM,OT,1,0.99,0.99,13,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000878985,LA,OT,1,5.79,5.79,10,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000796169,MM,OT,1,21.6,21.6,20,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000440705,UM,OT,1,31.740000000000002,31.74,15,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000696330,UM,OT,1,0.68,0.68,5,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000158179,UM,OT,1,0.48,0.48,5,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000729307,UM,OT,1,0.43,0.43,13,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000287110,UM,OT,1,1.9900000000000002,1.99,16,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000022350,MM,OT,1,0.97,0.97,23,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000177092,XX,OT,1,4.17,4.17,26,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST0000794911,MM,OT,1,1.44,1.44,22,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000925856,MM,OT,1,3.12,3.12,9,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST0000443217,MM,OT,1,0.21,0.21,26,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000532788,MM,OT,1,0.39,0.39,9,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000332288,MM,OT,1,41.76,41.76,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000794594,XX,OT,1,12.629999999999999,12.63,27,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST0000283734,MM,OT,1,0.4,0.4,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000910422,XX,OT,1,7.2,7.2,7,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST0000781202,LA,OT,1,6.74,6.74,7,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000579677,LA,OT,1,21.25,21.25,23,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000393564,LA,OT,1,2.36,2.36,24,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000818732,UM,OT,1,0.36,0.36,15,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000298212,UM,OT,1,4.92,4.92,9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000937347,MM,OT,1,0.21,0.21,25,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000710875,MM,OT,1,0.35,0.35,4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000736981,LA,OT,1,18.67,18.67,13,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000176246,MM,OT,1,92.32,92.32,14,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000541011,LA,OT,1,11.6,11.6,10,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000165619,MM,OT,1,8.07,8.07,24,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000951528,UM,OT,1,0.97,0.97,13,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000843473,MM,OT,1,35.699999999999996,35.7,21,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST0000805687,MM,OT,1,0.31,0.31,26,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000471413,MM,OT,1,0.66,0.66,24,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000242019,MM,OT,1,1.04,1.04,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000296176,UM,OT,1,0.65,0.65,23,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000577439,UM,OT,1,1.9700000000000002,1.97,6,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000720050,MM,OT,1,1.08,1.08,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000815065,LA,OT,1,0.39,0.39,22,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000343114,UM,OT,1,1.6,1.6,11,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
CUST0000884664,XX,OT,1,9.27,9.27,26,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST0000954496,XX,OT,1,15.46,15.46,24,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CUST0000627864,UM,OT,1,0.54,0.54,5,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000529901,MM,OT,1,0.98,0.98,21,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000955841,UM,OT,1,2.19,2.19,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000215125,MM,OT,1,0.63,0.63,11,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000537149,LA,OT,1,1.12,1.12,17,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000350310,UM,OT,1,48.55,48.55,22,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
CUST0000232117,MM,OT,1,14.74,14.74,22,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST0000709471,XX,OT,1,1.61,1.61,25,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
CUST0000643702,MM,OT,1,3.1100000000000003,3.11,26,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST0000699090,MM,OT,1,1.46,1.46,26,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST0000345505,XX,OT,1,12.39,12.39,14,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST0000807387,MM,OT,1,2.3,2.3,21,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000105648,MM,OT,1,0.92,0.92,16,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000050375,UM,OT,1,21.52,21.52,12,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000764951,UM,OT,1,165.73000000000002,165.73,10,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000288043,MM,OT,1,1.7,1.7,10,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000387046,MM,OT,1,2.06,2.06,18,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST0000482299,UM,OT,1,14.830000000000002,14.83,19,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
CUST0000618203,UM,OT,1,4.81,4.81,10,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000557066,XX,OT,1,0.53,0.53,17,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CUST0000950751,MM,OT,1,3.3099999999999996,3.31,5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000297129,MM,OT,1,3.44,3.44,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000063086,MM,OT,1,60.22999999999999,60.23,11,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST0000339520,LA,OT,1,0.62,0.62,16,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000863570,XX,OT,1,8.96,8.96,27,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST0000718240,MM,OT,1,25.13,25.13,14,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000069692,UM,OT,1,1.56,1.56,10,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000832339,UM,OT,1,8.5599999999999987,8.56,21,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000162259,MM,OT,1,0.97,0.97,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST0000613236,XX,OT,1,1.83,1.83,19,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CUST0000582822,XX,OT,1,11.43,11.43,10,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CUST0000072921,LA,OT,1,41.649999999999991,41.65,6,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000647048,MM,OT,1,11.11,11.11,15,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000295487,XX,OT,1,4.9,4.9,26,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST0000423000,UM,OT,1,2,2,14,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
CUST0000583856,XX,OT,1,7.13,7.13,23,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CUST0000364213,UM,OT,1,79.990000000000009,79.99,19,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000688419,XX,OT,1,15.610000000000001,15.61,20,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST0000909214,XX,OT,1,1.19,1.19,9,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUST0000007993,MM,OT,1,0.67,0.67,16,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000640774,LA,OT,1,71.520000000000024,71.52,4,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000560528,MM,OT,1,14.21,14.21,23,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000258278,UM,OT,1,2.42,2.42,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
CUST0000054072,MM,OT,1,13.26,13.26,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000672365,XX,OT,1,1.54,1.54,23,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST0000431572,LA,OT,1,32.34,32.34,21,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000102595,MM,OT,1,0.83,0.83,10,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000620822,UM,OT,1,17.87,17.87,7,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000066186,UM,OT,1,0.86,0.86,11,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000884157,UM,OT,1,0.86,0.86,19,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000802771,LA,OT,1,2.55,2.55,9,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000289713,UM,OT,1,3.0300000000000002,3.03,19,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000924439,LA,OT,1,3.63,3.63,10,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000983493,MM,OT,1,2.23,2.23,8,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000498145,MM,OT,1,1.99,1.99,26,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000419069,MM,OT,1,1.36,1.36,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST0000213494,MM,OT,1,20.5,20.5,6,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000833105,XX,OT,1,6.49,6.49,18,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CUST0000513263,MM,OT,1,0.88,0.88,24,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000600469,MM,OT,1,8.44,8.44,23,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST0000618095,XX,OT,1,7.5600000000000005,7.56,12,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CUST0000005626,UM,OT,1,0.7,0.7,24,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000800019,LA,OT,1,13.010000000000002,13.01,19,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000665178,XX,OT,1,4.8900000000000006,4.89,16,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST0000179354,UM,OT,1,0.61,0.61,5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000365075,MM,OT,1,5.53,5.53,22,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST0000464810,UM,OT,1,2.84,2.84,8,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000151018,LA,OT,1,0.75,0.75,13,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000125766,MM,OT,1,1.37,1.37,16,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000581663,UM,OT,1,0.88,0.88,23,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000605069,UM,OT,1,32.769999999999996,32.77,12,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000396826,XX,OT,1,8.0300000000000011,8.03,6,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CUST0000878141,MM,OT,1,4.6,4.6,20,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000887319,MM,OT,1,10.83,10.83,9,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000619454,MM,OT,1,4.6400000000000006,4.64,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000280944,XX,OT,1,3.8200000000000003,3.82,14,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CUST0000674701,MM,OT,1,0.25,0.25,7,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000152577,XX,OT,1,3.36,3.36,21,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST0000149460,MM,OT,1,11.9,11.9,21,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST0000128958,LA,OT,1,1.2,1.2,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000465641,UM,OT,1,4.42,4.42,14,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000202529,LA,OT,1,1.96,1.96,15,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000443941,MM,OT,1,1.39,1.39,6,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000307463,MM,OT,1,27.340000000000003,27.34,17,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000302785,UM,OT,1,5.02,5.02,23,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
CUST0000705151,MM,OT,1,1.48,1.48,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000348490,UM,OT,1,18.32,18.32,6,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000321827,UM,OT,1,1.87,1.87,24,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000259806,MM,OT,1,2.64,2.64,5,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000213294,LA,OT,1,1.17,1.17,23,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000983935,UM,OT,1,19.92,19.92,21,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CUST0000396551,LA,OT,1,35.050000000000004,35.05,14,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000088355,MM,OT,1,2.36,2.36,26,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000816813,LA,OT,1,8.28,8.28,16,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000460671,MM,OT,1,9.07,9.07,22,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST0000459761,UM,OT,1,0.55,0.55,14,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000856822,MM,OT,1,0.57,0.57,9,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST0000701197,MM,OT,1,69.4,69.4,13,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000460496,MM,OT,1,1.01,1.01,18,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000627845,LA,OT,1,84.969999999999985,84.97,6,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000379064,XX,OT,1,4.05,4.05,6,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CUST0000978379,LA,OT,1,39.06,39.06,21,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000196373,MM,PE,1,1.25,1.25,18,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CUST0000323271,MM,PE,1,36.36,36.36,23,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
CUST0000279199,MM,PE,1,6.97,6.97,8,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST0000793220,MM,PE,1,1.36,1.36,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST0000743591,MM,PE,1,12.390000000000002,12.39,6,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST0000166678,UM,PE,1,1.31,1.31,8,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
CUST0000279711,UM,PE,1,1.05,1.05,26,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000089204,UM,PE,1,2.63,2.63,25,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
CUST0000763189,MM,PE,1,6.1,6.1,10,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000074469,LA,PE,1,1.19,1.19,19,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
